airport_code,ScheduledTimeUTC,FlightNumber,AirlineID,DepartureTimeUTC,ArrivalTimeUTC,FlightStatus,Equipment,DepartureDelay,ArrivalDelay
BJV,2024-06-09 21:50:00+00:00,600,XQ,2024-06-09 21:50:00+00:00,2024-06-10 01:25:00+00:00,LD,73H,0.0,215.0
BKK,2024-06-09 17:50:00+00:00,924,TG,2024-06-09 17:50:00+00:00,2024-06-10 05:05:00+00:00,LD,359,0.0,675.0
BLR,2024-06-09 21:30:00+00:00,755,LH,2024-06-09 21:30:00+00:00,2024-06-10 07:00:00+00:00,LD,74H,0.0,570.0
BOM,2024-06-09 19:25:00+00:00,767,LH,2024-06-09 19:25:00+00:00,2024-06-10 03:55:00+00:00,LD,346,0.0,510.0
BOM,2024-06-09 19:25:00+00:00,155,LX,2024-06-09 19:25:00+00:00,2024-06-10 04:15:00+00:00,LD,333,0.0,530.0
BOM,2024-06-09 20:50:00+00:00,3651,SV,2024-06-09 20:50:00+00:00,2024-06-10 02:00:00+00:00,,333,0.0,310.0
BOM,2024-06-09 21:15:00+00:00,757,LH,2024-06-09 21:15:00+00:00,2024-06-10 06:10:00+00:00,LD,744,0.0,535.0
CAI,2024-06-09 21:55:00+00:00,386,SV,2024-06-09 21:55:00+00:00,2024-06-10 00:15:00+00:00,,330,0.0,140.0
CAI,2024-06-09 23:05:00+00:00,1306,QR,2024-06-09 23:05:00+00:00,2024-06-10 02:10:00+00:00,,332,0.0,185.0
CAI,2024-06-10 00:10:00+00:00,239,LX,2024-06-10 00:10:00+00:00,2024-06-10 04:30:00+00:00,LD,32N,0.0,260.0
CAI,2024-06-10 00:25:00+00:00,587,LH,2024-06-10 00:25:00+00:00,2024-06-10 04:25:00+00:00,LD,32N,0.0,240.0
CAI,2024-06-10 00:45:00+00:00,308,SV,2024-06-10 00:45:00+00:00,2024-06-10 03:05:00+00:00,,330,0.0,140.0
CAI,2024-06-10 01:00:00+00:00,931,A3,2024-06-10 01:00:00+00:00,2024-06-10 03:00:00+00:00,LD,321,0.0,120.0
CDG,2024-06-09 22:45:00+00:00,1326,LY,2024-06-09 22:45:00+00:00,2024-06-10 03:05:00+00:00,,789,0.0,260.0
CGK,2024-06-09 17:40:00+00:00,827,SV,2024-06-09 17:40:00+00:00,2024-06-10 03:25:00+00:00,,773,0.0,585.0
CGK,2024-06-09 19:45:00+00:00,5269,SV,2024-06-09 19:45:00+00:00,2024-06-10 05:10:00+00:00,,773,0.0,565.0
CGK,2024-06-09 20:45:00+00:00,5187,SV,2024-06-09 20:45:00+00:00,2024-06-10 06:10:00+00:00,,773,0.0,565.0
CGN,2024-06-09 21:15:00+00:00,384,EW,2024-06-09 21:15:00+00:00,2024-06-10 00:15:00+00:00,LD,73H,0.0,180.0
CGN,2024-06-09 22:20:00+00:00,983,XQ,2024-06-09 22:20:00+00:00,2024-06-10 01:30:00+00:00,LD,7M8,0.0,190.0
CGN,2024-06-09 22:40:00+00:00,117,XQ,2024-06-09 22:40:00+00:00,2024-06-10 02:15:00+00:00,LD,73H,0.0,215.0
CGN,2024-06-09 23:30:00+00:00,119,XQ,2024-06-09 23:30:00+00:00,2024-06-10 03:05:00+00:00,LD,73H,0.0,215.0
CGN,2024-06-10 00:45:00+00:00,115,XQ,2024-06-10 00:45:00+00:00,2024-06-10 04:20:00+00:00,LD,7M8,0.0,215.0
CGN,2024-06-10 01:45:00+00:00,113,XQ,2024-06-10 01:45:00+00:00,2024-06-10 05:20:00+00:00,LD,73H,0.0,215.0
CGN,2024-06-10 01:45:00+00:00,787,XQ,2024-06-10 01:45:00+00:00,2024-06-10 05:15:00+00:00,DP,73H,0.0,210.0
CMN,2024-06-10 00:15:00+00:00,1331,LH,2024-06-10 00:15:00+00:00,2024-06-10 03:40:00+00:00,LD,32V,0.0,205.0
CPH,2024-06-09 23:20:00+00:00,573,XQ,2024-06-09 23:20:00+00:00,2024-06-10 03:00:00+00:00,LD,73H,0.0,220.0
DEL,2024-06-09 19:40:00+00:00,147,LX,2024-06-09 19:40:00+00:00,2024-06-10 04:20:00+00:00,LD,333,0.0,520.0
DEL,2024-06-09 19:50:00+00:00,763,LH,2024-06-09 19:50:00+00:00,2024-06-10 04:15:00+00:00,LD,346,0.0,505.0
DEL,2024-06-09 21:20:00+00:00,761,LH,2024-06-09 21:20:00+00:00,2024-06-10 06:15:00+00:00,LD,343,0.0,535.0
DIY,2024-06-10 00:30:00+00:00,1360,XQ,2024-06-10 00:30:00+00:00,2024-06-10 05:00:00+00:00,LD,73H,0.0,270.0
DMM,2024-06-09 23:00:00+00:00,1131,SV,2024-06-09 23:00:00+00:00,2024-06-10 01:15:00+00:00,,321,0.0,135.0
DMM,2024-06-10 01:00:00+00:00,1127,SV,2024-06-10 01:00:00+00:00,2024-06-10 03:15:00+00:00,,321,0.0,135.0
DOH,2024-06-09 22:20:00+00:00,21,QR,2024-06-09 22:20:00+00:00,2024-06-10 05:45:00+00:00,,789,0.0,445.0
DOH,2024-06-09 22:20:00+00:00,709,QR,2024-06-09 22:20:00+00:00,2024-06-10 12:45:00+00:00,,77W,0.0,865.0
DOH,2024-06-09 22:45:00+00:00,703,QR,2024-06-09 22:45:00+00:00,2024-06-10 13:00:00+00:00,,77W,0.0,855.0
DOH,2024-06-09 23:10:00+00:00,189,QR,2024-06-09 23:10:00+00:00,2024-06-10 05:00:00+00:00,LD,788,0.0,350.0
DXB,2024-06-09 20:50:00+00:00,631,LH,2024-06-09 20:50:00+00:00,2024-06-10 03:40:00+00:00,LD,333,0.0,410.0
DXB,2024-06-09 21:15:00+00:00,243,LX,2024-06-09 21:15:00+00:00,2024-06-10 04:10:00+00:00,LD,333,0.0,415.0
EBB,2024-06-09 20:25:00+00:00,455,SN,2024-06-09 20:25:00+00:00,2024-06-10 04:45:00+00:00,LD,333,0.0,500.0
EZS,2024-06-10 00:30:00+00:00,734,XQ,2024-06-10 00:30:00+00:00,2024-06-10 04:50:00+00:00,LD,73H,0.0,260.0
FMO,2024-06-09 22:10:00+00:00,251,XQ,2024-06-09 22:10:00+00:00,2024-06-10 01:45:00+00:00,LD,7M8,0.0,215.0
FMO,2024-06-09 23:50:00+00:00,255,XQ,2024-06-09 23:50:00+00:00,2024-06-10 03:25:00+00:00,LD,73H,0.0,215.0
FMO,2024-06-10 01:40:00+00:00,257,XQ,2024-06-10 01:40:00+00:00,2024-06-10 05:15:00+00:00,LD,7M8,0.0,215.0
GZT,2024-06-10 00:35:00+00:00,704,XQ,2024-06-10 00:35:00+00:00,2024-06-10 04:35:00+00:00,LD,73H,0.0,240.0
HAJ,2024-06-09 22:10:00+00:00,975,XQ,2024-06-09 22:10:00+00:00,2024-06-10 01:15:00+00:00,LD,73H,0.0,185.0
HAJ,2024-06-09 23:40:00+00:00,235,XQ,2024-06-09 23:40:00+00:00,2024-06-10 03:10:00+00:00,LD,73H,0.0,210.0
HAJ,2024-06-10 01:35:00+00:00,231,XQ,2024-06-10 01:35:00+00:00,2024-06-10 05:05:00+00:00,LD,7M8,0.0,210.0
HAJ,2024-06-10 01:40:00+00:00,233,XQ,2024-06-10 01:40:00+00:00,2024-06-10 05:10:00+00:00,LD,73H,0.0,210.0
HEL,2024-06-09 21:05:00+00:00,321,AY,2024-06-09 21:05:00+00:00,2024-06-09 22:05:00+00:00,,AT7,0.0,60.0
HEL,2024-06-09 21:20:00+00:00,1035,AY,2024-06-09 21:20:00+00:00,2024-06-09 21:55:00+00:00,,E90,0.0,35.0
HEL,2024-06-09 21:25:00+00:00,131,AY,2024-06-09 21:25:00+00:00,2024-06-10 10:35:00+00:00,,359,0.0,790.0
HEL,2024-06-09 21:35:00+00:00,99,AY,2024-06-09 21:35:00+00:00,2024-06-10 09:45:00+00:00,,359,0.0,730.0
HKG,2024-06-09 18:00:00+00:00,844,CX,2024-06-09 18:00:00+00:00,2024-06-10 10:00:00+00:00,,351,0.0,960.0
HYD,2024-06-09 21:40:00+00:00,753,LH,2024-06-09 21:40:00+00:00,2024-06-10 06:50:00+00:00,LD,78S,0.0,550.0
IAD,2024-06-10 02:20:00+00:00,415,LH,2024-06-10 02:20:00+00:00,2024-06-10 10:20:00+00:00,LD,388,0.0,480.0
IBZ,2024-06-09 20:50:00+00:00,547,EW,2024-06-09 20:50:00+00:00,2024-06-09 23:20:00+00:00,LD,73H,0.0,150.0
IKA,2024-06-09 23:10:00+00:00,872,OS,2024-06-09 23:10:00+00:00,2024-06-10 03:55:00+00:00,LD,321,0.0,285.0
JED,2024-06-09 21:15:00+00:00,309,SV,2024-06-09 21:15:00+00:00,2024-06-09 23:30:00+00:00,,330,0.0,135.0
JED,2024-06-09 21:35:00+00:00,590,SV,2024-06-09 21:35:00+00:00,2024-06-10 00:35:00+00:00,,789,0.0,180.0
JED,2024-06-09 22:00:00+00:00,1056,SV,2024-06-09 22:00:00+00:00,2024-06-09 23:50:00+00:00,,330,0.0,110.0
JED,2024-06-09 22:00:00+00:00,1128,SV,2024-06-09 22:00:00+00:00,2024-06-10 00:10:00+00:00,,321,0.0,130.0
JED,2024-06-09 22:05:00+00:00,435,SV,2024-06-09 22:05:00+00:00,2024-06-10 02:05:00+00:00,,330,0.0,240.0
JED,2024-06-09 22:20:00+00:00,886,SV,2024-06-09 22:20:00+00:00,2024-06-10 08:50:00+00:00,,789,0.0,630.0
JED,2024-06-09 22:30:00+00:00,700,SV,2024-06-09 22:30:00+00:00,2024-06-10 02:30:00+00:00,,330,0.0,240.0
JED,2024-06-09 22:30:00+00:00,844,SV,2024-06-09 22:30:00+00:00,2024-06-10 06:45:00+00:00,,787,0.0,495.0
JED,2024-06-09 22:40:00+00:00,421,SV,2024-06-09 22:40:00+00:00,2024-06-10 01:10:00+00:00,,333,0.0,150.0
JED,2024-06-09 22:50:00+00:00,722,SV,2024-06-09 22:50:00+00:00,2024-06-10 04:00:00+00:00,,773,0.0,310.0
JED,2024-06-09 22:50:00+00:00,770,SV,2024-06-09 22:50:00+00:00,2024-06-10 03:55:00+00:00,,333,0.0,305.0
JED,2024-06-09 22:50:00+00:00,818,SV,2024-06-09 22:50:00+00:00,2024-06-10 09:00:00+00:00,,777,0.0,610.0
JED,2024-06-09 22:55:00+00:00,834,SV,2024-06-09 22:55:00+00:00,2024-06-10 07:55:00+00:00,,789,0.0,540.0
JED,2024-06-09 23:05:00+00:00,796,SV,2024-06-09 23:05:00+00:00,2024-06-10 04:15:00+00:00,,333,0.0,310.0
JED,2024-06-09 23:05:00+00:00,1547,SV,2024-06-09 23:05:00+00:00,2024-06-10 00:40:00+00:00,,320,0.0,95.0
JED,2024-06-09 23:10:00+00:00,734,SV,2024-06-09 23:10:00+00:00,2024-06-10 04:05:00+00:00,,773,0.0,295.0
JED,2024-06-09 23:10:00+00:00,1420,SV,2024-06-09 23:10:00+00:00,2024-06-10 00:15:00+00:00,,333,0.0,65.0
JED,2024-06-09 23:20:00+00:00,1254,SV,2024-06-09 23:20:00+00:00,2024-06-10 00:50:00+00:00,,320,0.0,90.0
JED,2024-06-09 23:20:00+00:00,1781,SV,2024-06-09 23:20:00+00:00,2024-06-10 01:00:00+00:00,,320,0.0,100.0
JED,2024-06-09 23:30:00+00:00,383,SV,2024-06-09 23:30:00+00:00,2024-06-10 01:45:00+00:00,,330,0.0,135.0
JFK,2024-06-10 04:20:00+00:00,12,TK,2024-06-10 04:20:00+00:00,2024-06-10 14:15:00+00:00,,333,0.0,595.0
JFK,2024-06-10 05:20:00+00:00,7397,AV,2024-06-10 05:20:00+00:00,2024-06-10 11:40:00+00:00,,320,0.0,380.0
JFK,2024-06-10 05:20:00+00:00,706,QR,2024-06-10 05:20:00+00:00,2024-06-10 17:40:00+00:00,LD,359,0.0,740.0
JFK,2024-06-10 05:40:00+00:00,3,JL,2024-06-10 05:40:00+00:00,2024-06-10 19:45:00+00:00,,77W,0.0,845.0
JFK,2024-06-10 05:55:00+00:00,843,CX,2024-06-10 05:55:00+00:00,2024-06-10 21:35:00+00:00,,359,0.0,940.0
JFK,2024-06-10 06:00:00+00:00,7393,AV,2024-06-10 06:00:00+00:00,2024-06-10 12:40:00+00:00,,320,0.0,400.0
JFK,2024-06-10 06:30:00+00:00,982,CA,2024-06-10 06:30:00+00:00,2024-06-10 23:15:00+00:00,,747,0.0,1005.0
JFK,2024-06-10 06:55:00+00:00,567,AV,2024-06-10 06:55:00+00:00,2024-06-10 11:45:00+00:00,,320,0.0,290.0
JFK,2024-06-10 07:30:00+00:00,571,AV,2024-06-10 07:30:00+00:00,2024-06-10 12:20:00+00:00,,320,0.0,290.0
JFK,2024-06-10 08:00:00+00:00,653,AV,2024-06-10 08:00:00+00:00,2024-06-10 12:45:00+00:00,,320,0.0,285.0
KEF,2024-06-10 00:10:00+00:00,328,OS,2024-06-10 00:10:00+00:00,2024-06-10 04:15:00+00:00,LD,320,0.0,245.0
KEF,2024-06-10 00:25:00+00:00,869,LH,2024-06-10 00:25:00+00:00,2024-06-10 03:55:00+00:00,LD,32N,0.0,210.0
KEF,2024-06-10 00:40:00+00:00,9281,EW,2024-06-10 00:40:00+00:00,2024-06-10 04:05:00+00:00,LD,223,0.0,205.0
KEF,2024-06-10 01:10:00+00:00,2797,EW,2024-06-10 01:10:00+00:00,2024-06-10 05:10:00+00:00,LD,320,0.0,240.0
KUL,2024-06-09 18:15:00+00:00,841,SV,2024-06-09 18:15:00+00:00,2024-06-10 03:05:00+00:00,,787,0.0,530.0
KWI,2024-06-09 22:45:00+00:00,625,LH,2024-06-09 22:45:00+00:00,2024-06-10 05:10:00+00:00,LD,333,0.0,385.0
LCA,2024-06-09 23:15:00+00:00,1302,LH,2024-06-09 23:15:00+00:00,2024-06-09 23:55:00+00:00,LD,32Q,0.0,40.0
LIM,2024-06-10 05:05:00+00:00,2468,LA,2024-06-10 05:05:00+00:00,2024-06-10 13:05:00+00:00,,763,0.0,480.0
SIN,2024-06-09 16:30:00+00:00,328,SQ,2024-06-09 16:30:00+00:00,2024-06-10 05:00:00+00:00,LD,359,0.0,750.0
SUB,2024-06-09 18:50:00+00:00,5115,SV,2024-06-09 18:50:00+00:00,2024-06-09 22:00:00+00:00,,AB6,0.0,190.0
SZF,2024-06-09 20:10:00+00:00,9359,XQ,2024-06-09 20:10:00+00:00,2024-06-09 21:55:00+00:00,LD,73H,0.0,105.0
SZF,2024-06-10 00:45:00+00:00,1350,XQ,2024-06-10 00:45:00+00:00,2024-06-10 04:45:00+00:00,LD,73H,0.0,240.0
SZX,2024-06-09 16:05:00+00:00,771,CA,2024-06-09 16:05:00+00:00,2024-06-10 04:45:00+00:00,LD,773,0.0,760.0
TBS,2024-06-09 23:20:00+00:00,8993,EW,2024-06-09 23:20:00+00:00,2024-06-10 03:40:00+00:00,LD,320,0.0,260.0
TPE,2024-06-09 15:55:00+00:00,71,BR,2024-06-09 15:55:00+00:00,2024-06-10 05:35:00+00:00,LD,789,0.0,820.0
TUN,2024-06-10 00:50:00+00:00,1327,LH,2024-06-10 00:50:00+00:00,2024-06-10 03:20:00+00:00,LD,319,0.0,150.0
VIE,2024-06-09 20:40:00+00:00,743,OS,2024-06-09 20:40:00+00:00,2024-06-09 21:50:00+00:00,LD,AT7,0.0,70.0
VIE,2024-06-09 20:50:00+00:00,649,OS,2024-06-09 20:50:00+00:00,2024-06-09 22:20:00+00:00,LD,E95,0.0,90.0
MAA,2024-06-09 20:30:00+00:00,5461,SV,2024-06-09 20:30:00+00:00,2024-06-10 02:50:00+00:00,,777,0.0,380.0
MBJ,2024-06-10 03:10:00+00:00,2162,DE,2024-06-10 03:10:00+00:00,2024-06-10 12:50:00+00:00,LD,339,0.0,580.0
MLX,2024-06-10 00:40:00+00:00,1668,XQ,2024-06-10 00:40:00+00:00,2024-06-10 04:45:00+00:00,LD,7M8,0.0,245.0
MQM,2024-06-09 20:05:00+00:00,9297,XQ,2024-06-09 20:05:00+00:00,2024-06-09 22:15:00+00:00,LD,73H,0.0,130.0
NDR,2024-06-10 01:00:00+00:00,385,EW,2024-06-10 01:00:00+00:00,2024-06-10 04:00:00+00:00,LD,73H,0.0,180.0
NUE,2024-06-09 22:20:00+00:00,169,XQ,2024-06-09 22:20:00+00:00,2024-06-10 01:30:00+00:00,LD,73H,0.0,190.0
NUE,2024-06-09 22:30:00+00:00,939,XQ,2024-06-09 22:30:00+00:00,2024-06-10 01:15:00+00:00,LD,73H,0.0,165.0
NUE,2024-06-10 00:50:00+00:00,167,XQ,2024-06-10 00:50:00+00:00,2024-06-10 04:00:00+00:00,LD,73H,0.0,190.0
NUE,2024-06-10 01:15:00+00:00,165,XQ,2024-06-10 01:15:00+00:00,2024-06-10 04:25:00+00:00,LD,7M8,0.0,190.0
NUE,2024-06-10 01:50:00+00:00,6815,EW,2024-06-10 01:50:00+00:00,2024-06-10 04:00:00+00:00,LD,32A,0.0,130.0
PAD,2024-06-09 23:55:00+00:00,367,XQ,2024-06-09 23:55:00+00:00,2024-06-10 03:25:00+00:00,LD,320,0.0,210.0
PAD,2024-06-10 01:15:00+00:00,369,XQ,2024-06-10 01:15:00+00:00,2024-06-10 04:45:00+00:00,LD,73H,0.0,210.0
PEK,2024-06-09 18:20:00+00:00,961,CA,2024-06-09 18:20:00+00:00,2024-06-10 04:20:00+00:00,LD,773,0.0,600.0
PEK,2024-06-09 18:30:00+00:00,965,CA,2024-06-09 18:30:00+00:00,2024-06-10 04:50:00+00:00,LD,773,0.0,620.0
PEK,2024-06-09 18:50:00+00:00,841,CA,2024-06-09 18:50:00+00:00,2024-06-10 04:50:00+00:00,LD,359,0.0,600.0
PMI,2024-06-09 21:05:00+00:00,6814,EW,2024-06-09 21:05:00+00:00,2024-06-09 23:20:00+00:00,LD,32A,0.0,135.0
PMI,2024-06-09 21:10:00+00:00,597,EW,2024-06-09 21:10:00+00:00,2024-06-09 23:30:00+00:00,LD,73H,0.0,140.0
PMI,2024-06-10 00:55:00+00:00,1569,DE,2024-06-10 00:55:00+00:00,2024-06-10 03:10:00+00:00,LD,320,0.0,135.0
PRN,2024-06-10 00:55:00+00:00,823,XQ,2024-06-10 00:55:00+00:00,2024-06-10 02:30:00+00:00,LD,73H,0.0,95.0
RUH,2024-06-09 22:30:00+00:00,8079,SV,2024-06-09 22:30:00+00:00,2024-06-10 00:20:00+00:00,,320,0.0,110.0
RUH,2024-06-09 22:55:00+00:00,637,LH,2024-06-09 22:55:00+00:00,2024-06-10 05:20:00+00:00,LD,333,0.0,385.0
RUH,2024-06-09 23:30:00+00:00,1057,SV,2024-06-09 23:30:00+00:00,2024-06-10 01:15:00+00:00,,787,0.0,105.0
RUH,2024-06-10 01:00:00+00:00,1015,SV,2024-06-10 01:00:00+00:00,2024-06-10 02:50:00+00:00,,321,0.0,110.0
SAP,2024-06-10 09:40:00+00:00,664,AV,2024-06-10 09:40:00+00:00,2024-06-10 14:00:00+00:00,,320,0.0,260.0
SIN,2024-06-10 16:30:00+00:00,328,SQ,2024-06-10 16:30:00+00:00,2024-06-11 05:00:00+00:00,LD,359,0.0,750.0
TIA,2024-06-11 00:15:00+00:00,217,XQ,2024-06-11 00:15:00+00:00,2024-06-11 02:05:00+00:00,LD,73H,0.0,110.0
TIA,2024-06-11 00:20:00+00:00,215,XQ,2024-06-11 00:20:00+00:00,2024-06-11 02:10:00+00:00,LD,73H,0.0,110.0
TUN,2024-06-11 00:50:00+00:00,1327,LH,2024-06-11 00:50:00+00:00,2024-06-11 03:20:00+00:00,LD,32A,0.0,150.0
TZX,2024-06-10 23:35:00+00:00,1508,XQ,2024-06-10 23:35:00+00:00,2024-06-11 02:10:00+00:00,LD,73H,0.0,155.0
VIE,2024-06-10 20:35:00+00:00,943,OS,2024-06-10 20:35:00+00:00,2024-06-10 21:25:00+00:00,LD,AT7,0.0,50.0
MAA,2024-06-10 20:20:00+00:00,759,LH,2024-06-10 20:20:00+00:00,2024-06-11 06:30:00+00:00,LD,343,0.0,610.0
MCT,2024-06-10 23:00:00+00:00,5419,SV,2024-06-10 23:00:00+00:00,2024-06-11 02:10:00+00:00,,777,0.0,190.0
NUE,2024-06-10 22:20:00+00:00,169,XQ,2024-06-10 22:20:00+00:00,2024-06-11 01:30:00+00:00,LD,73H,0.0,190.0
NUE,2024-06-11 00:50:00+00:00,167,XQ,2024-06-11 00:50:00+00:00,2024-06-11 04:00:00+00:00,LD,73H,0.0,190.0
NUE,2024-06-11 01:15:00+00:00,165,XQ,2024-06-11 01:15:00+00:00,2024-06-11 04:25:00+00:00,LD,73H,0.0,190.0
NUE,2024-06-11 01:50:00+00:00,6815,EW,2024-06-11 01:50:00+00:00,2024-06-11 04:00:00+00:00,LD,320,0.0,130.0
PAD,2024-06-10 23:55:00+00:00,367,XQ,2024-06-10 23:55:00+00:00,2024-06-11 03:25:00+00:00,LD,320,0.0,210.0
PAD,2024-06-11 01:15:00+00:00,369,XQ,2024-06-11 01:15:00+00:00,2024-06-11 04:45:00+00:00,LD,73H,0.0,210.0
PEK,2024-06-10 18:20:00+00:00,961,CA,2024-06-10 18:20:00+00:00,2024-06-11 04:20:00+00:00,LD,773,0.0,600.0
PEK,2024-06-10 18:30:00+00:00,965,CA,2024-06-10 18:30:00+00:00,2024-06-11 04:50:00+00:00,LD,773,0.0,620.0
PEK,2024-06-10 18:50:00+00:00,841,CA,2024-06-10 18:50:00+00:00,2024-06-11 04:50:00+00:00,LD,359,0.0,600.0
RUH,2024-06-10 22:55:00+00:00,637,LH,2024-06-10 22:55:00+00:00,2024-06-11 05:20:00+00:00,LD,333,0.0,385.0
RUH,2024-06-10 23:30:00+00:00,23,SV,2024-06-10 23:30:00+00:00,2024-06-11 13:00:00+00:00,,777,0.0,810.0
RUH,2024-06-10 23:30:00+00:00,1057,SV,2024-06-10 23:30:00+00:00,2024-06-11 01:20:00+00:00,,330,0.0,110.0
RUH,2024-06-11 00:05:00+00:00,1099,SV,2024-06-11 00:05:00+00:00,2024-06-11 01:55:00+00:00,,330,0.0,110.0
RUH,2024-06-11 01:00:00+00:00,1015,SV,2024-06-11 01:00:00+00:00,2024-06-11 02:50:00+00:00,,330,0.0,110.0
EVN,2024-06-10 20:50:00+00:00,2900,SN,2024-06-10 20:50:00+00:00,2024-06-11 01:45:00+00:00,LD,320,0.0,295.0
EVN,2024-06-10 23:05:00+00:00,847,DE,2024-06-10 23:05:00+00:00,2024-06-11 03:40:00+00:00,LD,320,0.0,275.0
EZS,2024-06-11 00:45:00+00:00,1740,XQ,2024-06-11 00:45:00+00:00,2024-06-11 04:50:00+00:00,LD,73H,0.0,245.0
FMO,2024-06-10 22:10:00+00:00,251,XQ,2024-06-10 22:10:00+00:00,2024-06-11 01:45:00+00:00,LD,7M8,0.0,215.0
FMO,2024-06-10 23:50:00+00:00,255,XQ,2024-06-10 23:50:00+00:00,2024-06-11 03:25:00+00:00,LD,73H,0.0,215.0
FMO,2024-06-11 01:40:00+00:00,257,XQ,2024-06-11 01:40:00+00:00,2024-06-11 05:15:00+00:00,LD,73H,0.0,215.0
GZT,2024-06-10 19:50:00+00:00,9229,XQ,2024-06-10 19:50:00+00:00,2024-06-10 21:40:00+00:00,LD,73H,0.0,110.0
HAJ,2024-06-10 23:40:00+00:00,235,XQ,2024-06-10 23:40:00+00:00,2024-06-11 03:10:00+00:00,LD,73H,0.0,210.0
HAJ,2024-06-11 00:05:00+00:00,1787,XQ,2024-06-11 00:05:00+00:00,2024-06-11 03:35:00+00:00,LD,73H,0.0,210.0
HAJ,2024-06-11 01:35:00+00:00,231,XQ,2024-06-11 01:35:00+00:00,2024-06-11 05:05:00+00:00,LD,73H,0.0,210.0
HAJ,2024-06-11 01:40:00+00:00,233,XQ,2024-06-11 01:40:00+00:00,2024-06-11 05:10:00+00:00,DP,7M8,0.0,210.0
HEL,2024-06-10 21:05:00+00:00,321,AY,2024-06-10 21:05:00+00:00,2024-06-10 22:05:00+00:00,,AT7,0.0,60.0
HEL,2024-06-10 21:20:00+00:00,1035,AY,2024-06-10 21:20:00+00:00,2024-06-10 21:55:00+00:00,,AT7,0.0,35.0
HEL,2024-06-10 21:25:00+00:00,131,AY,2024-06-10 21:25:00+00:00,2024-06-11 10:35:00+00:00,,359,0.0,790.0
HEL,2024-06-10 21:50:00+00:00,87,AY,2024-06-10 21:50:00+00:00,2024-06-11 10:15:00+00:00,,359,0.0,745.0
HKG,2024-06-10 18:00:00+00:00,844,CX,2024-06-10 18:00:00+00:00,2024-06-11 10:00:00+00:00,,351,0.0,960.0
HYD,2024-06-10 20:45:00+00:00,753,SV,2024-06-10 20:45:00+00:00,2024-06-11 02:40:00+00:00,,333,0.0,355.0
HYD,2024-06-10 21:40:00+00:00,753,LH,2024-06-10 21:40:00+00:00,2024-06-11 06:50:00+00:00,LD,78S,0.0,550.0
IKA,2024-06-10 23:10:00+00:00,872,OS,2024-06-10 23:10:00+00:00,2024-06-11 03:55:00+00:00,LD,32N,0.0,285.0
JED,2024-06-10 21:15:00+00:00,309,SV,2024-06-10 21:15:00+00:00,2024-06-10 23:30:00+00:00,,333,0.0,135.0
JED,2024-06-10 21:35:00+00:00,590,SV,2024-06-10 21:35:00+00:00,2024-06-11 00:35:00+00:00,,330,0.0,180.0
JED,2024-06-10 22:00:00+00:00,1056,SV,2024-06-10 22:00:00+00:00,2024-06-10 23:50:00+00:00,,773,0.0,110.0
JED,2024-06-10 22:00:00+00:00,1128,SV,2024-06-10 22:00:00+00:00,2024-06-11 00:10:00+00:00,,321,0.0,130.0
JED,2024-06-10 22:30:00+00:00,700,SV,2024-06-10 22:30:00+00:00,2024-06-11 02:30:00+00:00,,777,0.0,240.0
JED,2024-06-10 22:30:00+00:00,1096,SV,2024-06-10 22:30:00+00:00,2024-06-11 00:20:00+00:00,,333,0.0,110.0
JED,2024-06-10 22:40:00+00:00,421,SV,2024-06-10 22:40:00+00:00,2024-06-11 01:10:00+00:00,,333,0.0,150.0
JED,2024-06-10 22:50:00+00:00,722,SV,2024-06-10 22:50:00+00:00,2024-06-11 04:00:00+00:00,,773,0.0,310.0
JED,2024-06-10 22:50:00+00:00,818,SV,2024-06-10 22:50:00+00:00,2024-06-11 09:00:00+00:00,,773,0.0,610.0
JED,2024-06-10 22:55:00+00:00,834,SV,2024-06-10 22:55:00+00:00,2024-06-11 07:55:00+00:00,,787,0.0,540.0
JED,2024-06-10 23:05:00+00:00,1547,SV,2024-06-10 23:05:00+00:00,2024-06-11 00:40:00+00:00,,321,0.0,95.0
JED,2024-06-10 23:10:00+00:00,734,SV,2024-06-10 23:10:00+00:00,2024-06-11 04:05:00+00:00,,773,0.0,295.0
JED,2024-06-10 23:10:00+00:00,1420,SV,2024-06-10 23:10:00+00:00,2024-06-11 00:15:00+00:00,,333,0.0,65.0
JED,2024-06-10 23:20:00+00:00,1254,SV,2024-06-10 23:20:00+00:00,2024-06-11 00:50:00+00:00,,321,0.0,90.0
JED,2024-06-10 23:20:00+00:00,1781,SV,2024-06-10 23:20:00+00:00,2024-06-11 01:00:00+00:00,,320,0.0,100.0
JED,2024-06-10 23:30:00+00:00,383,SV,2024-06-10 23:30:00+00:00,2024-06-11 01:45:00+00:00,,330,0.0,135.0
JED,2024-06-10 23:30:00+00:00,808,SV,2024-06-10 23:30:00+00:00,2024-06-11 06:10:00+00:00,,773,0.0,400.0
JED,2024-06-10 23:40:00+00:00,1642,SV,2024-06-10 23:40:00+00:00,2024-06-11 01:05:00+00:00,,320,0.0,85.0
JED,2024-06-10 23:40:00+00:00,8850,SV,2024-06-10 23:40:00+00:00,2024-06-11 01:50:00+00:00,,320,0.0,130.0
JED,2024-06-11 00:05:00+00:00,1130,SV,2024-06-11 00:05:00+00:00,2024-06-11 02:15:00+00:00,,321,0.0,130.0
